run_idx,w,lambda_loss,seed,mean_S,profit,lost_sales,collapsed,final_value_loss,final_explained_variance
59,0.75,1,61,185.80259382724762,464.9419999999999,0.039271175312974645,False,1157.957210112569,0.5153541372627275
57,0.75,1,59,288.73685747385025,460.97000000000037,0.053830898053235224,False,923.0871526038883,0.5447482062806176
54,0.75,1,56,0.0,461.5379000000004,0.06682860011154527,False,1128.042731403014,0.5054880251678137
60,0.85,1,42,211.09163761138916,460.97000000000037,0.03710145484061332,False,1485.8910276309716,0.522616702474208
62,0.85,1,44,0.0,232.88599999999997,0.17854645867034696,False,1253.8400111010951,0.5028238204968536
61,0.85,1,43,0.0,352.6937999999999,0.09629604787059777,False,1220.6604145104388,0.44428893794807106
63,0.85,1,45,190.49690663814545,463.4100000000002,0.04147110747986096,False,1407.4010180101095,0.5175623204877489
64,0.85,1,46,280.4296649992466,460.97000000000037,0.02594115887956696,False,1442.339947557042,0.5182123543519495
67,0.85,1,49,60.73404848575592,56.69989999999997,0.4756413249611203,False,1437.2880424521247,0.44715755324587864
66,0.85,1,48,84.38493311405182,468.2364000000001,0.05363830859241005,False,1231.0370701249171,0.436099290370177
68,0.85,1,50,149.27521347999573,310.56299999999953,0.08913424031184185,False,1384.7421968324234,0.5166897850636488
65,0.85,1,47,0.0,-128.1,0.5165791280650451,True,1366.3278589493189,0.45782571540683764
69,0.85,1,51,215.4790237545967,460.97000000000037,0.03715506805506245,False,1548.5873364342583,0.5223325043757502
70,0.85,1,52,263.1544843316078,460.97000000000037,0.037235582552371874,False,1433.7929264807633,0.5030789251288033
75,0.85,1,57,240.85519090294838,460.97000000000037,0.03629048827406881,False,1360.3736263003445,0.5332935498310969
72,0.85,1,54,16.998231410980225,436.1567999999999,0.0926216303514388,False,1298.8716244580737,0.4754983193726621
74,0.85,1,56,0.0,393.4112000000001,0.13389009422962547,False,1260.2405634496965,0.46971962171105236
76,0.85,1,58,99.2012768983841,496.3210000000002,0.03804391186456546,False,1356.9582510815046,0.5083715963280864
73,0.85,1,55,0.0,361.3982000000001,0.15566410206420747,False,1325.3976105507963,0.44029042076988095
77,0.85,1,59,165.1669219136238,426.4100000000002,0.053830898053235224,False,1442.0535238043194,0.4699685042644413
71,0.85,1,53,0.0,461.19000000000034,0.07648597628092248,False,1515.2736896504025,0.4586365379743342
78,0.85,1,60,0.0,461.08000000000027,0.04572053913530971,False,1449.0965336552372,0.4749216321601063
80,0.95,1,42,283.75834971666336,459.6097000000003,0.03710145484061332,False,1927.4615478059168,0.445535951333805
79,0.85,1,61,108.93167555332184,117.88270000000018,0.29208728602414374,False,1420.1643640371467,0.48904834230804545
83,0.95,1,45,246.4235182851553,460.97000000000037,0.04147110747986096,False,1843.2233355030376,0.490566313577195
82,0.95,1,44,0.0,426.898,0.10011747276818202,False,1397.6811420054855,0.5071069008519506
81,0.95,1,43,57.47455358505249,467.45300000000043,0.0697456582466723,False,1763.5060943081849,0.40459113283098763
85,0.95,1,47,244.9754998087883,460.97000000000037,0.03585400495866623,False,1743.1463980628555,0.4558285305228753
84,0.95,1,46,160.8879268169403,402.5420000000002,0.02594115887956696,False,1739.5430817335082,0.524207503717934
87,0.95,1,49,147.88886904716492,317.5259999999993,0.12745912567389292,False,1914.2513121450052,0.38899742920174557
88,0.95,1,50,294.92006078362465,460.97000000000037,0.036138690124453685,False,1654.5033088999255,0.48750736609769935
86,0.95,1,48,189.41092491149902,463.7762999999999,0.04542586911679271,False,1668.4998173205602,0.4087982305413128
89,0.95,1,51,254.2585153132677,460.97000000000037,0.03715506805506245,False,1867.5940159974275,0.5531421518430878
91,0.95,1,53,161.04167699813843,407.2949999999999,0.04745082447970701,False,1916.8771944453574,0.47075846012777245
90,0.95,1,52,295.36203294992447,460.97000000000037,0.037235582552371874,False,1975.4567879070923,0.4730670885461518
93,0.95,1,55,108.05827379226685,471.5694000000002,0.04840509300787349,False,1989.1105670526836,0.41189570465467423
92,0.95,1,54,67.90311634540558,323.6768999999998,0.12236619856711757,False,1890.7887925857153,0.4252479708729646
96,0.95,1,58,74.14132356643677,461.08000000000027,0.050971720865945105,False,1877.5590339595437,0.4657337621300139
94,0.95,1,56,0.0,185.4101999999999,0.21712498138091907,False,1749.7914855587517,0.4267411908437299
97,0.95,1,59,239.8491809144616,460.97000000000037,0.053830898053235224,False,1993.7554104655555,0.4723621404881024
95,0.95,1,57,181.399866938591,466.8569999999998,0.03629048827406881,False,1825.8962097743977,0.48810349739132786
98,0.95,1,60,99.86461699008942,45.65010000000023,0.3603501017666578,False,1761.9275723764358,0.44761247772118473
99,0.95,1,61,172.63001948595047,468.0847999999998,0.039271175312974645,False,1743.503086753041,0.49054685109255153
102,0.5,3,44,0.0,-128.1,0.5173429937269243,True,7906.215468977794,0.284893882007171
103,0.5,3,45,0.0,-128.1,0.5229070936751181,True,7278.578982170083,0.2988267498902785
100,0.5,3,42,0.0,-128.1,0.5158669877768538,True,7115.972585355317,0.30784775061994535
101,0.5,3,43,0.0,-128.1,0.5165728289268111,True,7439.931868246139,0.2763686799086057
104,0.5,3,46,0.0,-128.1,0.508184749849319,True,8045.088261617895,0.2878052176445977
105,0.5,3,47,0.0,-128.1,0.5165791280650451,True,7604.499436589864,0.28083825926495415
106,0.5,3,48,0.0,-128.1,0.5208458755746784,True,7450.4659241765985,0.2925684100542313
108,0.5,3,50,0.0,-128.1,0.5153191370466681,True,8183.692848175136,0.22380395685760385
109,0.5,3,51,0.0,-128.1,0.518289184051047,True,6927.422866264843,0.28840484546545225
107,0.5,3,49,0.0,-128.1,0.5314132341582017,True,7696.699423052579,0.27150034808959717
110,0.5,3,52,0.0,-128.1,0.5188447054617819,True,7398.599036279228,0.30886499408600676
112,0.5,3,54,0.0,-128.1,0.5174862706277183,True,8178.768175930448,0.275782322176756
111,0.5,3,53,0.0,-128.1,0.5149925463760175,True,7789.635519748265,0.28009438635701805
113,0.5,3,55,0.0,-128.1,0.5243769008931682,True,7221.19143558513,0.30437621881819177
114,0.5,3,56,0.0,-128.1,0.5182402578694825,True,7881.520151652366,0.26815951513683695
115,0.5,3,57,0.0,-128.1,0.519507414983065,True,7276.534678054332,0.3057956628692456
116,0.5,3,58,0.0,-128.1,0.5139874647024886,True,7971.403154248185,0.27642766379902506
118,0.5,3,60,0.0,-128.1,0.5121162746831248,True,9219.401822742779,0.05820024745841312
117,0.5,3,59,0.0,-128.1,0.5277165188516677,True,7484.133479126499,0.29255254834126204
119,0.5,3,61,0.0,-128.1,0.5177674686837654,True,9484.668207491362,0.048414412471983165
120,0.65,3,42,0.0,-128.1,0.5158669877768538,True,6891.952205794897,0.3517923334724883
121,0.65,3,43,0.0,-128.1,0.5165728289268111,True,8672.74144880072,0.26283434046129894
122,0.65,3,44,0.0,-128.1,0.5173429937269243,True,10337.284308678607,0.2516320310214646
126,0.65,3,48,0.0,-128.1,0.5208458755746784,True,10512.897713985605,0.21824047185926357
123,0.65,3,45,0.0,-128.1,0.5229070936751181,True,7230.9029642045325,0.36045530049974084
125,0.65,3,47,0.0,-128.1,0.5165791280650451,True,9578.65724318632,0.2489890552356712
129,0.65,3,51,0.0,-122.2424,0.5129203876935537,False,6695.617947924579,0.4042140019372997
124,0.65,3,46,0.0,-128.1,0.508184749849319,True,9200.18897860709,0.253029608573669
128,0.65,3,50,0.0,-128.1,0.5153191370466681,True,10266.408184784023,0.2716567847145419
127,0.65,3,49,0.0,-128.1,0.5314132341582017,True,8780.62476375395,0.2926719812119109
130,0.65,3,52,0.0,-128.1,0.5188447054617819,True,7520.574769227117,0.33965298100414437
131,0.65,3,53,0.0,-128.1,0.5149925463760175,True,10619.630925405127,0.22537170248663324
132,0.65,3,54,0.0,-128.1,0.5174862706277183,True,8530.066535371525,0.3454626170743225
134,0.65,3,56,0.0,-128.1,0.5182402578694825,True,10262.678564826987,0.2604821738269594
133,0.65,3,55,0.0,-128.1,0.5243769008931682,True,9651.216282836393,0.26553503495569414
135,0.65,3,57,0.0,-128.1,0.519507414983065,True,8168.889815306052,0.2814869660661261
137,0.65,3,59,0.0,-128.1,0.5277165188516677,True,9449.355923544512,0.28888247576024795
136,0.65,3,58,0.0,-128.1,0.5139874647024886,True,8013.3185521791465,0.3076453647361352
140,0.75,3,42,15.445828437805176,-34.05329999999992,0.42620900829976616,False,3735.3460833470704,0.43058330607083106
138,0.65,3,60,0.0,-128.1,0.5121162746831248,True,12179.828489689404,0.023748799266978208
147,0.75,3,49,0.0,-128.1,0.5314132341582017,True,4820.8642826199875,0.4133917546679831
144,0.75,3,46,50.764068961143494,-128.1,0.508184749849319,False,5108.831009584955,0.4239118805107398
141,0.75,3,43,0.0,-128.1,0.5165728289268111,True,5352.746494830097,0.43573245676791567
139,0.65,3,61,0.0,-128.1,0.5177674686837654,True,11320.754210460696,0.0676973681164603
143,0.75,3,45,48.411741852760315,-128.1,0.5229070936751181,False,4638.3245889364825,0.4205252281429931
146,0.75,3,48,0.0,-128.1,0.5208458755746784,True,10323.180685153104,0.27078512820423156
142,0.75,3,44,0.0,-128.1,0.5173429937269243,True,11667.544290943635,0.22689057058758205
148,0.75,3,50,0.0,-128.1,0.5153191370466681,True,6158.046048095355,0.40509567183689177
149,0.75,3,51,0.0,-128.1,0.518289184051047,True,3944.759898841619,0.4652196338925606
150,0.75,3,52,0.0,120.21979999999982,0.2807346907289771,False,4367.751475340146,0.42237092494073075
145,0.75,3,47,0.0,-128.1,0.5165791280650451,True,10375.182837990003,0.23104875751285472
