NumAverse,Phi,Seed,Mean S,Mean Order,Mean Inventory,Lost Sales,Profit,Bullwhip
2,0.3333333333333333,45,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
2,0.3333333333333333,47,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
2,0.3333333333333333,46,0.0,0.6607407407407407,182.9247311827957,0.41212532996532014,79.2386,0.273069066450656
2,0.3333333333333333,49,129.2887106537819,1.2962962962962963,170.32150537634408,0.25542989247655495,150.19700000000014,1.3090463412000495
2,0.3333333333333333,48,24.48888123035431,0.018518518518518517,196.294623655914,0.5147745366701145,-123.22000000000007,0.0005457496247096239
2,0.3333333333333333,50,95.6714004278183,1.7903703703703704,170.30430107526882,0.3478440505374177,56.3246000000001,2.660745341350993
2,0.3333333333333333,51,62.69659101963043,1.9244444444444444,163.92688172043012,0.18092569720816423,224.23239999999993,3.3837290640761566
3,0.5,43,91.7089432477951,0.6155555555555555,183.73978494623657,0.43171686285193084,37.48499999999987,0.22023399300761656
3,0.5,42,128.0444636940956,1.9325925925925926,155.9989247311828,0.2637958487408633,212.34099999999984,3.2280848547460352
3,0.5,44,0.0,0.07407407407407407,195.4774193548387,0.5147745366701145,-115.12000000000003,0.008731993995353982
3,0.5,45,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
3,0.5,46,30.35515546798706,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
3,0.5,49,157.38414227962494,2.422222222222222,150.51290322580647,0.037668147354918566,381.49599999999987,4.558539498246317
3,0.5,47,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
3,0.5,48,3.3363252878189087,0.3814814814814815,186.06774193548387,0.34205744740755195,46.51660000000006,0.15254233830766334
3,0.5,50,98.58700633049011,1.0711111111111111,178.74086021505374,0.3226414407712071,112.42520000000009,0.8835923606022856
3,0.5,51,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
4,0.6666666666666666,42,106.66143894195557,1.4037037037037037,167.81827956989247,0.2718039996182537,144.3902,1.2969278082421287
4,0.6666666666666666,43,96.31794691085815,1.5207407407407407,159.61505376344087,0.15163435243156834,293.1325999999998,1.5431351981170007
4,0.6666666666666666,44,31.997904181480408,1.0303703703703704,182.09569892473115,0.34298916476027397,51.91460000000005,0.7880867671394456
4,0.6666666666666666,45,158.32620859146118,1.1111111111111112,161.70860215053762,0.03668006345891868,381.0960000000003,1.9646986489546474
4,0.6666666666666666,47,9.232118725776672,0.8051851851851852,178.67849462365592,0.28116843888538623,167.65200000000004,0.5728011420016942
4,0.6666666666666666,48,115.0682121515274,0.7222222222222222,180.23225806451615,0.3725532801768721,29.702999999999964,0.4077878833735461
4,0.6666666666666666,46,80.15048503875732,0.5622222222222222,183.04838709677418,0.37032159004480425,117.08120000000008,0.21640328946611823
4,0.6666666666666666,49,178.8683757185936,1.454074074074074,156.67849462365592,0.03603385990479913,467.65419999999995,3.100683679488168
4,0.6666666666666666,50,128.67369502782822,1.9414814814814816,153.39677419354837,0.1013109148112025,352.7127999999999,2.933784357400905
4,0.6666666666666666,51,0.0,0.6948148148148148,185.15376344086022,0.49681264375217654,6.584399999999967,0.720288109134861
5,0.8333333333333334,42,177.81329154968262,1.8555555555555556,154.53978494623658,0.03603385990479913,469.2982000000002,3.251527775915423
5,0.8333333333333334,43,66.47767126560211,2.2274074074074073,157.2989247311828,0.09469685325220792,388.30279999999976,4.021639899359583
5,0.8333333333333334,44,81.36728405952454,0.9051851851851852,173.5935483870968,0.2859656763023288,220.49300000000017,0.30761335299610354
5,0.8333333333333334,45,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
5,0.8333333333333334,46,58.200955390930176,0.7859259259259259,185.6537634408602,0.38683147549298125,17.474200000000103,0.5459679522745844
5,0.8333333333333334,47,33.69620442390442,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
5,0.8333333333333334,48,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
5,0.8333333333333334,49,111.9646281003952,0.9814814814814815,173.55698924731183,0.3027447848216121,138.4840000000002,0.4929263692374725
5,0.8333333333333334,50,55.01134693622589,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
5,0.8333333333333334,51,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
6,1.0,42,101.73678398132324,0.5259259259259259,183.9881720430108,0.41671725336216153,-1.720400000000047,0.1811447089589874
6,1.0,43,65.23309648036957,0.48074074074074075,185.57096774193548,0.3875594400313843,44.186400000000006,0.15196512694588393
6,1.0,44,41.97147488594055,0.7244444444444444,181.56129032258065,0.37503460230032,20.686800000000048,0.28413241471289435
6,1.0,45,0.4682391881942749,0.9118518518518518,180.1989247311828,0.35854755333611793,48.873000000000076,0.40054564513332347
6,1.0,46,59.00488793849945,0.9792592592592593,173.5204301075269,0.21094638191440085,246.6736,1.0200187715076605
6,1.0,47,21.62492275238037,1.2014814814814814,179.05913978494624,0.40326085458032895,11.324800000000039,1.5207875887223772
6,1.0,49,175.89717358350754,1.362962962962963,157.2978494623656,0.03603385990479913,468.77199999999965,2.956303887067044
6,1.0,48,15.172943472862244,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
6,1.0,50,0.0,0.0,196.59569892473115,0.5147745366701145,-128.10000000000002,0.0
6,1.0,51,27.502894401550293,0.41259259259259257,191.28064516129035,0.5131694002335174,-122.2372,0.2657198760305402
